datetime,KTL_swe,SNM_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains,WY,DOWY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYI,SJR_WYT,8RI,SHA_in_tr,ORO_in_tr,FOL_in_tr,SHA_fci,ORO_fci,FOL_fci,YRS_swe,FOL_swe,ORO_swe,BND_swe,gains_sim,OMR_sim,SHA_snowpack,SHA_cum_flow_to_date,SHA_remaining_flow,SHA_slope,SHA_intercept,SHA_mean,SHA_std,ORO_snowpack,ORO_cum_flow_to_date,ORO_remaining_flow,ORO_slope,ORO_intercept,ORO_mean,ORO_std,FOL_snowpack,FOL_cum_flow_to_date,FOL_remaining_flow,FOL_slope,FOL_intercept,FOL_mean,FOL_std,octmar_flow_to_date,octmar_mean,octmar_std,aprjul_flow_to_date,aprjul_mean,aprjul_std,aprjul_slope,aprjul_intercept,WYI_sim,WYT_sim
2008-08-31,0.0,0.0,,1245.9,535.76,271.4,464.66,460.17,135.7,424.82,144.75,21.2,3556.4,0.0,0.0,0.0,164.56132,158.91484,160.26776,-8.195702466,2008,336,3.7649358431451363,C,C,,D,0.23017162275288686,3570.5729232324657,2116.668616515528,1633.1833532165795,75169.79982650463,0.138772727519608,0.14624408274527606,0.0,0.0,0.0,0.0,-9.529084844236303,277.2,0.0,4808.807899616383,205.27280132505712,5.2143857195125145,196.35109734065225,200.52285643965615,28.97311561163752,0.0,2811.463177195802,116.00974802684777,1.1863437968920765,112.78954370095822,116.22475879802224,14.169953084445448,0.0,2025.101818257006,85.17338525413925,0.08141160634911954,88.18787614382185,88.31323842559576,0.6437832571862857,3.3005295812187683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3071005175089745,C
2008-09-01,0.0,0.0,,1245.09,534.95,267.82,463.92,455.59,135.62,421.37,141.14,21.2,3553.39,0.0,0.0,0.0,160.68898000000002,158.6326,156.66164,-6.2836363529999995,2008,337,3.7649358431451363,C,C,,D,0.20160319304892996,3563.9674407123607,2031.1793898806454,1481.7603236949544,74975.27727589177,0.13460954569401976,0.14185676026291777,0.0,0.0,0.0,0.0,-5.63368632379655,142.1,0.0,4815.876925933165,198.20377500827544,4.948401012884704,189.89476685704673,193.7839982710133,28.01481810582587,0.0,2815.491962755723,111.98096246692694,0.9840245326452336,109.06231114947194,112.01775411672483,13.979654563266617,0.0,2028.0408469932697,82.23435651787554,0.07765651850154663,85.1918036850651,85.30837198730082,0.5628172086833599,,,,,,,,,,C
2008-09-02,0.0,0.0,,1245.09,534.96,262.43,463.94,450.62,138.47,417.36,140.98,21.2,3552.49,0.0,0.0,0.0,173.50588,168.66976000000003,172.55527999999998,-4.2743801580000005,2008,338,3.7649358431451363,C,C,,D,0.20160319304892996,3563.2717536691216,2031.1793898806454,1481.5359522955573,74789.7851657663,0.13057125932319916,0.13760105745503023,0.0,0.0,0.0,0.0,-1.745906751769119,-258.2,0.0,4822.944572374821,191.13612856661894,4.910147778503843,183.05163066812113,186.9107966770301,26.485716611517983,0.0,2819.5207483156437,107.9521769070061,0.9188354336384622,105.35624803597909,108.11590049414465,13.354126907672963,0.0,2030.9794306953536,79.29577281579168,0.07450568538381104,82.25316076882251,82.36499943246187,0.5376143941336955,,,,,,,,,,C
2008-09-03,0.0,0.0,,1244.36,534.37,262.35,463.95,441.89,140.77,416.44,140.6,21.2,3547.96,0.0,0.0,0.0,178.45084,171.58035999999998,180.0728,-2.4119008219999998,2008,339,3.7649358431451363,C,C,,D,0.20160319304892996,3559.7701288848184,2030.58115397527,1481.5326221078112,74610.0660363628,0.12665412154350317,0.1334730257313793,0.0,0.0,0.0,0.0,2.1338265070715723,-615.1,0.0,4830.005273445016,184.0754274964238,4.375390649485427,176.57309903864032,180.01196883072976,25.156596904567145,0.0,2823.5483472919527,103.92457793069707,0.9231404158832962,101.51654535908376,104.28912750454624,12.898983496357049,0.0,2033.9180077921064,76.35719571903883,0.07342611609934026,79.31140095011932,79.42161909868713,0.5116968742554364,,,,,,,,,,C
2008-09-04,0.0,0.0,,1238.79,532.05,258.67,463.96,441.69,140.75,413.78,140.6,21.2,3544.98,0.0,0.0,0.0,183.54124000000002,172.16248,187.1324,-2.5408264419999997,2008,340,3.7649358431451363,C,C,,D,0.20160319304892996,3557.4666317860933,2026.01653206713,1481.379433471488,74437.02936633075,0.12285449789719807,0.12946883495943792,0.0,0.0,0.0,0.0,2.10327673014995,-763.5,0.0,4837.061405595355,177.01929534608553,4.078459083773619,170.10681597215,173.31231026169687,24.254613490114192,0.0,2827.5668924727565,99.90603274989326,0.8898682597461354,97.99242047315408,100.6650722239987,12.278453122227598,0.0,2036.8562810436308,73.41892246751445,0.06984629220042916,76.37328026647744,76.47812482887049,0.4911644942143175,,,,,,,,,,C
2008-09-05,0.0,0.0,,1229.41,528.73,250.86,463.97,441.69,140.75,411.05,140.6,21.2,3544.87,0.0,0.0,0.0,187.81354000000002,172.1272,190.5668,-3.3580165230000003,2008,341,3.7649358431451363,C,C,,D,0.20160319304892996,3557.381603369697,2018.3296104336732,1481.0543238927694,74272.5595013839,0.11916886296028213,0.1255847699106548,0.0,0.0,0.0,0.0,2.0718828876244637,-1046.9,0.0,4844.117369094289,169.9633318471515,3.9006477803902513,163.72695032720205,166.79269254227546,23.233286363442392,0.0,2831.5701908668752,95.90273435577456,0.8410074712376678,94.23244014787302,96.75834223041045,11.653901272423713,0.0,2039.7939094497108,70.48129406143448,0.0681866242753172,73.42640111364507,73.52875438907296,0.445752222265886,,,,,,,,,,C
2008-09-06,0.0,0.0,,1229.22,528.74,249.53,462.56,441.69,140.76,409.34,140.6,21.2,3543.18,0.0,0.0,0.0,186.63183999999998,174.03232,192.15044000000003,0.019834711,2008,342,3.7649358431451363,C,C,,D,0.20160319304892996,3556.075257699615,2018.1739051980276,1480.9989595214897,74115.00678401432,0.11559379707147366,0.12181722681333514,0.0,0.0,0.0,0.0,2.0391565485188776,-902.9,0.0,4851.170741494377,162.90995944706356,4.103654950697869,157.22409503729318,160.44939219990724,22.12281119911895,0.0,2835.573180424163,91.89974479848661,0.8541859104980959,90.55231764746958,93.11780017169266,11.20976605617972,0.0,2042.731428042162,67.54377546898331,0.06763325038140655,70.49485808454855,70.596380703947,0.4382987990222936,,,,,,,,,,C
2008-09-07,0.0,0.0,,1227.11,525.88,246.87,459.88,438.62,141.8,411.48,140.6,21.2,3542.46,0.0,0.0,0.0,178.90534,168.79324,184.95728,-1.553057849,2008,343,3.7649358431451363,C,C,,D,0.20160319304892996,3555.518708065024,2016.4447575811198,1480.88823077893,73964.77515287862,0.11212598315932945,0.11816271000893508,0.0,0.0,0.0,0.0,2.0051570941942423,-447.2,0.0,4858.223009994365,155.85769094707484,3.9275579383106263,150.67262442500427,153.75951687249946,20.952690243691528,0.0,2839.5727402671755,87.90018495547429,0.8315738656946414,86.76470310911085,89.2622720736893,10.662098446273395,0.0,2045.6687270073555,64.60647650378974,0.06377013795949737,67.56249551735081,67.65821931309536,0.4253322318634237,,,,,,,,,,C
2008-09-08,0.0,0.0,,1224.91,519.6,247.19,460.11,434.6,141.5,402.73,140.63,21.2,3542.14,0.01,0.01,0.0,173.37862,162.54868000000002,184.38488,0.38479338799999996,2008,344,3.7649358431451363,C,C,,D,0.20160319304892996,3555.271352671872,2014.6418548525908,1480.9015515299145,73821.80774790655,0.11876220366454956,0.12461782870866701,0.0,0.0,0.0,0.0,1.969911064928268,-635.6,0.0,4865.2747878720875,148.80591306935275,3.773618408740585,144.1938324135909,147.15973497916343,19.92425081411521,0.0,2843.568724104782,83.90420111786761,0.7849209990393082,83.23169285029242,85.58914347220309,10.181218371370177,0.0,2048.606052393873,61.66915111727212,0.060568850439308375,64.63185812484679,64.72277654612442,0.4142047567513349,,,,,,,,,,C
2008-09-09,0.0,0.0,,1223.92,519.63,249.4,459.85,428.63,136.56,401.22,140.6,21.2,3541.91,0.0,0.02,0.0,162.92512000000002,154.09912,173.89088,-0.44826446200000003,2008,345,3.7649358431451363,C,C,,D,0.20160319304892996,3555.0935659830443,2013.8305486247523,1480.993547966402,73685.81092649426,0.11519933755461308,0.140879293847407,0.0,0.0,0.0,0.0,1.9328016025919736,-792.1,0.0,4872.326213115055,141.75448782638523,3.2700418824067063,137.9780856260315,140.548198594024,18.81240014750525,0.0,2847.563098739956,79.90982648269392,0.7541913734593576,79.42159150585384,81.686748030622,9.63605855159713,0.0,2051.5435602526613,58.73164325848393,0.05859471904203705,61.703508143203315,61.791463244082244,0.4074351901854285,,,,,,,,,,C
2008-09-10,0.0,0.0,,1221.72,516.22,246.88,459.86,422.8,135.33,399.55,139.7,21.2,3540.88,0.0,0.0,0.0,164.37952,152.86432,178.47008,-1.5054545430000001,2008,346,3.7649358431451363,C,C,,D,0.20160319304892996,3554.297390811337,2012.027645896223,1480.8886470523983,73555.81777098088,0.11174335742797468,0.1366529150319848,0.0,0.0,0.0,0.0,1.8944963428009984,-667.2,0.0,4879.376059167602,134.70464177383838,3.1125346999302534,131.8336327133862,134.27995177696036,17.816981831571493,0.0,2851.553897369724,75.91902785292586,0.7077041674470815,75.71903616959204,77.8445719008553,9.170007600717346,0.0,2054.4808600435213,55.794343467624,0.05483646785803368,58.764714802161706,58.84702848402843,0.3748501894157486,,,,,,,,,,C
2008-09-11,0.0,0.0,,1218.16,509.8,246.89,459.88,419.21,135.33,398.79,137.88,21.2,3540.88,0.0,0.0,0.0,177.9418,164.08336,184.7474,1.674049584,2008,347,3.7649358431451363,C,C,,D,0.20160319304892996,3554.297390811337,2009.1102214809666,1480.8890633258666,73432.32427324317,0.10839105670513544,0.13255332758102525,0.0,0.0,0.0,0.0,1.8553506217570206,-780.9,0.0,4886.425905220149,127.65479572129152,2.718168989402256,125.29659601621869,127.43296050942092,16.882906526190403,0.0,2855.538909372562,71.93401585008769,0.6464640305014663,72.0607127384905,74.00231836837406,8.814764530407253,0.0,2057.4181606600478,52.8570428510975,0.05307289860485715,55.82839840008778,55.908064831244786,0.3537824922825582,,,,,,,,,,C
2008-09-12,0.0,0.0,,1218.16,509.81,246.89,459.89,419.21,135.34,398.77,137.88,21.2,3540.89,0.0,0.0,0.0,175.79655999999997,163.60708,181.84724,0.948099172,2008,348,3.7649358431451363,C,C,,D,0.20160319304892996,3554.305120667373,2009.1102214809666,1480.8890633258666,73315.01318024838,0.10513932500398138,0.1285767277535945,0.0,0.0,0.0,0.0,1.8152485605042348,-1030.7,0.0,4893.475766604642,120.60493433679858,2.631257768785567,118.82929776734362,120.89735376077627,15.86885613571156,0.0,2859.5239213754003,67.94900384724951,0.5585148013587643,68.48508492465469,70.16254172275414,8.340361457401178,0.0,2060.3554612765743,49.919742234571004,0.050775879927162995,52.89147256015208,52.967690992704064,0.3343543423289109,,,,,,,,,,C
2008-09-13,0.0,0.0,,1218.16,509.81,246.89,459.9,419.21,135.34,396.92,137.88,21.2,3540.91,0.0,0.0,0.0,168.68818,155.95131999999998,181.27484,0.6168595029999999,2008,349,3.7649358431451363,C,C,,D,0.20160319304892996,3554.3205803794453,2009.1102214809666,1480.8890633258666,73203.5831016154,0.10198514525386193,0.12471942592098666,0.0,0.0,0.0,0.0,1.7743967611097031,-696.1,0.0,4900.525658653027,113.55504228841346,2.661239476250355,112.34554525142542,114.43716558376528,15.391257599636694,0.0,2863.5089333782385,63.96399184441134,0.5543014987999272,64.69728319227832,66.36208565605654,7.749592982883166,0.0,2063.2927618931008,46.982441618044504,0.045761016985370086,49.95694886543032,50.025639609768255,0.3127357650999854,,,,,,,,,,C
2008-09-14,0.0,0.0,,1218.16,506.45,246.9,459.92,419.21,135.34,393.7,137.88,21.2,3540.04,0.0,0.0,0.0,171.34246000000002,163.16608,182.89664000000002,-2.177851236,2008,350,3.7649358431451363,C,C,,D,0.20160319304892996,3553.648082904314,2009.1102214809666,1480.8894795993347,73097.05202943894,0.09892559089624607,0.12097784314335705,0.0,0.0,0.0,0.0,1.7331765061156859,-425.8,0.0,4907.574216822124,106.50648411931616,2.2934882236054897,105.9140427778804,107.71662636469624,14.504860874807573,0.0,2867.4939453810766,59.978979841573164,0.529987966235183,60.8117946316894,62.403573246525184,7.086458429364552,0.0,2066.2300633352934,44.045140175851884,0.044846758939804776,47.01535113523243,47.082669509159835,0.2840959338544821,,,,,,,,,,C
2008-09-15,0.0,0.0,,1217.98,499.94,246.9,459.93,419.21,135.34,393.59,137.88,21.2,3536.67,0.0,0.0,0.0,179.35984,171.05116,187.74296,-2.784793384,2008,351,3.7649358431451363,C,C,,D,0.20160319304892996,3551.0431214201853,2008.9627112577232,1480.8894795993347,72993.24254938717,0.09595782316935869,0.11734850784905633,0.0,0.0,0.0,0.0,1.6911566952792074,-412.4,0.0,4914.617608125476,99.46309281596405,1.8978164067162904,99.45352420531368,100.94512667805651,13.516953334228196,0.0,2871.4786648016543,55.99426042099549,0.4577563894306905,56.95977060510954,58.33460716352467,6.536639170327871,0.0,2069.167364777486,41.107838733659264,0.0406332125701722,44.08209242886093,44.14308595129902,0.2736038131209413,,,,,,,,,,C
2008-09-16,0.0,0.0,,1215.6,499.06,245.55,459.95,417.98,135.34,392.74,134.68,21.2,3533.91,0.0,0.0,0.0,183.54124000000002,172.60347999999996,186.76988000000003,-4.0244628030000005,2008,352,3.7649358431451363,C,C,,D,0.20160319304892996,3548.909681154252,2007.0122983059505,1480.8332826811184,72892.49010307206,0.09307908847427793,0.11382805261358464,0.0,0.0,0.0,0.0,1.6479878239487256,-362.4,0.0,4921.656767811779,92.42393312966124,1.6019795481057644,92.93213486135879,94.19122222448921,12.754553813377733,0.0,2875.459515634566,52.01340958808396,0.4247913963827096,53.144385596396596,54.42021430120944,6.046201897196048,0.0,2072.1045547547174,38.17064875642791,0.03868201776065749,41.1485202496734,41.206584881264135,0.26081005742512364,,,,,,,,,,C
2008-09-17,0.0,0.0,,1212.99,497.0,243.35,459.96,413.99,133.76,391.11,130.35,21.2,3533.04,0.0,0.0,0.0,176.97825999999998,165.63568,183.81248,1.9834710709999999,2008,353,3.7649358431451363,C,C,,D,0.20160319304892996,3548.2371836791212,2004.8734000689228,1480.7417025180991,72796.10278159758,0.09028671582004959,0.1104132110351771,0.0,0.0,0.0,0.0,1.5972682751130773,-367.2,0.0,4928.694593618795,85.38610732264533,1.394927452302127,86.4814343211723,87.57778759843731,11.542607425498217,0.0,2879.4361240247003,48.036801197949444,0.4173631476166037,49.34054200965878,50.59406053332626,5.7756727363758005,0.0,2075.0415630853445,35.233640425800786,0.034895232781816006,38.21569299792183,38.26807337911824,0.24913063257936505,,,,,,,,,,C
2008-09-18,0.0,0.0,,1212.51,497.0,247.27,459.97,413.99,129.8,391.13,130.35,21.2,3540.29,0.0,0.0,0.02,171.26974,159.00304,179.90108000000004,-2.003305782,2008,354,3.7649358431451363,C,C,,D,0.20160319304892996,3553.841329305214,2004.4800394736071,1480.9048817176608,72710.13897182292,0.0875781143454481,0.10710081470412178,0.0,0.0,0.0,0.0,1.5454986566407716,-401.3,0.0,4935.743535086538,78.3371658549022,1.4278659523081492,79.96673826064453,81.08897978920909,10.759064328155864,0.0,2883.4119521954735,44.06097302717626,0.38682823507476616,45.560739542445994,46.72254877479644,5.465166942368593,0.0,2077.9788950771936,32.29630843395171,0.032788390519806886,35.280547165352246,35.329765017113914,0.23015114415808266,,,,,,,,,,C
2008-09-19,0.0,0.0,,1454.12,520.98,283.22,461.08,435.48,154.84,470.39,135.6,21.47,4189.82,0.19,0.14,0.2,162.17974,150.39472,166.43060000000003,-3.828099167,2008,355,3.7649358431451363,C,C,,D,0.20160319304892996,4055.9186684108768,2202.4797341281355,1482.4013848360896,73130.55069164264,0.2749507709150847,0.24388779026299812,0.0,0.0,0.0,0.0,1.4914291070198273,-619.5,0.0,4943.788332431822,70.29236850961843,0.8931256780343799,73.69736493074583,74.3993234895989,10.004900181739245,0.0,2887.7805070326685,39.692418189981254,0.3947113458436484,41.772057594316934,42.95754315130061,5.183675224619894,0.0,2080.9191953396858,29.356008171459507,0.03140622368999524,32.34326245379023,32.39040556869957,0.20816257464695972,,,,,,,,,,C
2008-09-20,0.0,0.0,,1210.71,487.59,236.33,459.47,410.29,129.8,408.57,130.35,21.2,3531.32,0.0,0.0,0.0,154.18054,143.62096,159.77168,-5.988099162999999,2008,356,3.7649358431451363,C,C,,D,0.20160319304892996,3546.907648440931,2003.0049372411743,1480.449478543374,73020.93080550144,0.26670224778763213,0.23657115655510816,0.0,0.0,0.0,0.0,1.435517278165406,-761.2,0.0,4950.823521144155,63.25717979728506,1.040104031792507,67.04244300461683,67.85992025912951,9.214757324623065,0.0,2891.7534093808367,35.71951584181306,0.3438300892241009,37.870925628778316,38.903593194896466,4.4790488332102285,0.0,2083.8556240525127,26.419579458632597,0.03003123119111728,29.400471049249173,29.445550196519047,0.1861156276461183,,,,,,,,,,C
2008-09-21,0.0,0.0,,1210.71,487.59,236.33,458.52,400.24,124.31,410.76,130.35,21.2,3536.7,0.0,0.0,0.01,153.61696,144.30892,163.87388,-4.244628092,2008,357,3.7649358431451363,C,C,,D,0.20160319304892996,3551.0663109882935,2003.0049372411743,1480.449478543374,72920.95057621466,0.25870118035400314,0.22947402185845492,0.0,0.0,0.0,0.0,1.379484107301343,-831.6,0.0,4957.8669584433455,56.21374249809469,0.9062926694930176,60.44167564261525,61.153982893232566,8.277070846635445,0.0,2895.726311729005,31.746613493644873,0.28335479276463066,34.024770750899684,34.8758053559643,4.235347797596851,0.0,2086.7920527653396,23.483150745805688,0.026536412055417374,26.46229740676807,26.502130566436,0.1673853569998765,,,,,,,,,,C
2008-09-22,0.0,0.0,,1210.71,487.59,234.83,458.54,400.08,124.22,406.15,130.35,21.2,3556.01,0.0,0.0,0.02,155.88946,147.48412,160.8974,-1.2396694190000002,2008,358,3.7649358431451363,C,C,,D,0.20160319304892996,3565.9926629937904,2003.0049372411743,1480.3870375231336,72840.8957103977,0.250940144943383,0.22258980120270128,0.0,0.0,0.0,0.0,1.3309306088885948,-791.8,0.0,4964.940001729935,49.14069921150531,0.5556529396211597,53.77287783538323,54.209597265035455,7.3607367775090005,0.0,2899.699214077173,27.773711145476682,0.2206227230648379,30.399180217304593,31.061803814244165,3.851124182797288,0.0,2089.7283576282093,20.54684588293594,0.025730848503955014,23.5244826789944,23.56310662690072,0.15288249135012796,,,,,,,,,,C
2008-09-23,0.0,0.0,,1210.71,487.59,230.93,458.55,399.77,124.22,393.85,130.36,21.2,3528.08,0.0,0.0,0.0,161.97975999999997,155.1046,163.83572,1.013553717,2008,359,3.7649358431451363,C,C,,D,0.20160319304892996,3544.40317508527,2003.0049372411743,1480.2246908705083,72743.25409996309,0.2434119405950815,0.21591210716662024,0.0,0.0,0.0,0.0,1.2836934168774354,-704.9,0.0,4971.970222891819,42.11047804962163,0.2804747373978347,47.461945442155894,47.68238658196476,6.219010772200463,0.0,2903.6721164253413,23.80080879730849,0.22750321424330686,26.55298063831491,27.23626926807636,3.297837806588205,0.0,2092.6643404811903,17.610863029955,0.02178913295618248,20.584138520977486,20.61684565599849,0.13136443459163236,,,,,,,,,,C
2008-09-24,0.0,0.0,,1210.25,487.59,229.92,458.57,399.49,122.89,388.96,130.36,21.2,3524.54,0.0,0.0,0.0,165.41577999999998,156.35704,163.11068,0.35900826399999997,2008,360,3.7649358431451363,C,C,,D,0.20160319304892996,3541.6668060485295,2002.6279666706637,1480.1826472502132,72647.75820101345,0.23610958237722907,0.20943474395162162,0.0,0.0,0.0,0.0,1.239399294778324,-375.9,0.0,4978.995016544878,35.0856843965621,0.20245523424610573,40.77220834034795,40.931329489766064,5.390933719854387,0.0,2907.644271063288,19.828654159361577,0.20765410483510366,22.810746615731343,23.434419952519345,2.947038879063624,0.0,2095.6002399418667,14.674963569278589,0.020502926562615827,17.644944412190064,17.67572085422461,0.11310422523904633,,,,,,,,,,C
2008-09-25,0.0,0.0,,1209.37,487.59,223.53,458.58,398.82,119.66,383.51,130.36,21.2,3523.43,0.0,0.0,0.0,161.72524,153.88744,164.5226,-0.543471073,2008,361,3.7649358431451363,C,C,,D,0.20160319304892996,3540.8087920285343,2001.9068055792518,1479.9166485039889,72556.17908299131,0.2290262949059122,0.20315170163307297,0.0,0.0,0.0,0.0,1.1981621900864905,-187.2,0.0,4986.018108351951,28.062592589489213,0.25319860556239604,33.8184584671457,34.017461734698536,4.658793767519952,0.0,2911.6149952990727,15.857929923577103,0.197060588876378,18.874375687719255,19.4662322036862,2.6048497701952265,0.0,2098.535611801725,11.739591709420438,0.018676674876220958,14.707034072137365,14.735069172393446,0.09710245369248048,,,,,,,,,,C
2008-09-26,0.0,0.0,,1208.67,487.59,223.53,458.6,398.82,119.66,379.87,130.36,21.2,3521.89,0.0,0.0,0.0,166.99743999999998,154.78708,167.68988000000002,1.44396694,2008,362,3.7649358431451363,C,C,,D,0.20160319304892996,3539.618394198992,2001.3331547110834,1479.9166485039889,72467.98852304072,0.22215550605873483,0.19705715058408077,0.0,0.0,0.0,0.0,1.1588934320189161,238.3,0.0,4993.0388390393655,21.041861902074743,-0.10901429763907336,27.330839518474022,27.24515894613452,4.118617419537398,0.0,2915.584581714955,11.888343507694572,0.13795017869830192,15.036196300978279,15.450519188202643,1.978662998969584,0.0,2101.470983661583,8.804219849562287,0.016141169520649215,11.758279120811979,11.782508235938785,0.06676531475014952,,,,,,,,,,C
2008-09-27,0.0,0.0,,1206.87,487.59,221.03,458.62,398.82,119.66,378.47,130.36,21.2,3521.32,0.0,0.0,0.0,165.7612,155.61616,171.92564000000002,0.38082644600000004,2008,363,3.7649358431451363,C,C,,D,0.20160319304892996,3539.1777924049406,1999.8580524786503,1479.8125801369215,72383.76688929362,0.21549084087697276,0.19114543606655834,0.0,0.0,0.0,0.0,1.1207411162747654,259.3,0.0,5000.0586958058675,14.022005135572726,0.054560675703798384,20.21634868965284,20.259231045662784,3.0135189536130236,0.0,2919.551242308233,7.921682914416579,0.09420703823317704,11.267966558105725,11.55091024434037,1.5097674715321188,0.0,2104.4061491048456,5.8690544062997105,0.01302749031241743,8.814807401399127,8.834362648755219,0.04994962411981474,,,,,,,,,,C
